"gene_id","feature_id","sample_id","annotation_source","function_category","pathway","ko_id","count","abundance"
"gene_066","ASV056","C04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",156,0.02873987
"gene_066","ASV056","C05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",93,0.01741247
"gene_066","ASV056","C06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",109,0.02123101
"gene_066","ASV056","T01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",59,0.010932
"gene_066","ASV056","T02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",50,0.00946253
"gene_066","ASV056","T03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",92,0.01736177
"gene_066","ASV056","T04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",65,0.012641
"gene_066","ASV056","T05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",57,0.01047987
"gene_066","ASV056","T06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",69,0.01267218
"gene_066","ASV056","M01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",64,0.00991787
"gene_066","ASV056","M02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",62,0.00920428
"gene_066","ASV056","M03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",78,0.01173992
"gene_066","ASV056","M04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",69,0.01041352
"gene_066","ASV056","M05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",40,0.00605694
"gene_066","ASV056","M06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",82,0.01276066
"gene_066","ASV056","S01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",84,0.01133603
"gene_066","ASV056","S02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",57,0.00750395
"gene_066","ASV056","S03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",69,0.00921228
"gene_066","ASV056","S04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",70,0.00907676
"gene_066","ASV056","S05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",44,0.00582011
"gene_066","ASV056","S06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",81,0.01091056
"gene_067","ASV041","C01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",80,0.01458257
"gene_067","ASV041","C02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",64,0.01184308
"gene_067","ASV041","C03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",78,0.01441508
"gene_067","ASV041","C04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",62,0.01142225
"gene_067","ASV041","C05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",96,0.01797416
"gene_067","ASV041","C06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",62,0.01207635
"gene_067","ASV041","T01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",102,0.01889939
"gene_067","ASV041","T02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",64,0.01211204
"gene_067","ASV041","T03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",80,0.01509719
"gene_067","ASV041","T04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",96,0.01866978
"gene_067","ASV041","T05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",49,0.00900901
"gene_067","ASV041","T06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",75,0.0137741
"gene_067","ASV041","M01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",102,0.0158066
"gene_067","ASV041","M02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",75,0.0111342
"gene_067","ASV041","M03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",74,0.01113787
"gene_067","ASV041","M04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",66,0.00996076
"gene_067","ASV041","M05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",62,0.00938825
"gene_067","ASV041","M06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",83,0.01291628
"gene_067","ASV041","S01","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",66,0.00890688
"gene_067","ASV041","S02","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",63,0.00829384
"gene_067","ASV041","S03","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",60,0.00801068
"gene_067","ASV041","S04","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",70,0.00907676
"gene_067","ASV041","S05","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",55,0.00727513
"gene_067","ASV041","S06","KEGG","Energy metabolism","Oxidative phosphorylation","K02111",46,0.00619612
"gene_068","ASV076","C01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",68,0.01239519
"gene_068","ASV076","C02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",69,0.01276832
"gene_068","ASV076","C03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",73,0.01349104
"gene_068","ASV076","C04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",81,0.01492262
"gene_068","ASV076","C05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",85,0.01591462
"gene_068","ASV076","C06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",73,0.01421893
"gene_068","ASV076","T01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",70,0.01297017
"gene_068","ASV076","T02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",88,0.01665405
"gene_068","ASV076","T03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",58,0.01094546
"gene_068","ASV076","T04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",93,0.01808635
"gene_068","ASV076","T05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",85,0.01562787
"gene_068","ASV076","T06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",84,0.015427
"gene_068","ASV076","M01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",232,0.03595227
"gene_068","ASV076","M02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",201,0.02983967
"gene_068","ASV076","M03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",203,0.03055388
"gene_068","ASV076","M04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",217,0.03274977
"gene_068","ASV076","M05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",230,0.03482738
"gene_068","ASV076","M06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",151,0.02349829
"gene_068","ASV076","S01","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",174,0.02348178
"gene_068","ASV076","S02","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",221,0.02909426
"gene_068","ASV076","S03","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",159,0.0212283
"gene_068","ASV076","S04","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",203,0.02632261
"gene_068","ASV076","S05","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",167,0.02208995
"gene_068","ASV076","S06","FAPROTAX","Element cycling","Aerobic chemoheterotrophy","FAP001",240,0.03232759
"gene_069","ASV080","C01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",26,0.00473934
"gene_069","ASV080","C02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",25,0.0046262
"gene_069","ASV080","C03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",40,0.00739235
"gene_069","ASV080","C04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",27,0.00497421
"gene_069","ASV080","C05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",27,0.00505523
"gene_069","ASV080","C06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",24,0.00467472
"gene_069","ASV080","T01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",36,0.00667037
"gene_069","ASV080","T02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",64,0.01211204
"gene_069","ASV080","T03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",28,0.00528402
"gene_069","ASV080","T04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",46,0.00894594
"gene_069","ASV080","T05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",45,0.00827358
"gene_069","ASV080","T06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",22,0.0040404
"gene_069","ASV080","M01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",74,0.01146753
"gene_069","ASV080","M02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",59,0.00875891
"gene_069","ASV080","M03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",55,0.00827815
"gene_069","ASV080","M04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",73,0.0110172
"gene_069","ASV080","M05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",76,0.01150818
"gene_069","ASV080","M06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",64,0.00995954
"gene_069","ASV080","S01","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",71,0.00958165
"gene_069","ASV080","S02","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",91,0.01197999
"gene_069","ASV080","S03","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",66,0.00881175
"gene_069","ASV080","S04","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",51,0.00661307
"gene_069","ASV080","S05","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",83,0.01097884
"gene_069","ASV080","S06","BacMet","Metal resistance","Metal efflux and detoxification","BMR001",75,0.01010237
"gene_070","ASV026","C01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",17,0.0030988
"gene_070","ASV026","C02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",30,0.00555144
"gene_070","ASV026","C03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",18,0.00332656
"gene_070","ASV026","C04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",25,0.00460575
"gene_070","ASV026","C05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",18,0.00337016
"gene_070","ASV026","C06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",20,0.0038956
"gene_070","ASV026","T01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",39,0.00722624
"gene_070","ASV026","T02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",42,0.00794852
"gene_070","ASV026","T03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",52,0.00981317
"gene_070","ASV026","T04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",37,0.00719564
"gene_070","ASV026","T05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",42,0.00772201
"gene_070","ASV026","T06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",31,0.0056933
"gene_070","ASV026","M01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",67,0.01038277
"gene_070","ASV026","M02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",68,0.01009501
"gene_070","ASV026","M03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",45,0.00677303
"gene_070","ASV026","M04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",70,0.01056444
"gene_070","ASV026","M05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",64,0.0096911
"gene_070","ASV026","M06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",68,0.01058201
"gene_070","ASV026","S01","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",51,0.00688259
"gene_070","ASV026","S02","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",54,0.007109
"gene_070","ASV026","S03","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",46,0.00614152
"gene_070","ASV026","S04","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",72,0.0093361
"gene_070","ASV026","S05","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",69,0.00912698
"gene_070","ASV026","S06","SulfurCycle","Sulfur cycling","Dissimilatory sulfur metabolism","K11180",87,0.01171875
"gene_071","ASV015","C01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",112,0.0204156
"gene_071","ASV015","C02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",121,0.02239082
"gene_071","ASV015","C03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",115,0.021253
"gene_071","ASV015","C04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",83,0.01529108
"gene_071","ASV015","C05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",72,0.01348062
"gene_071","ASV015","C06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",82,0.01597195
"gene_071","ASV015","T01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",78,0.01445247
"gene_071","ASV015","T02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",60,0.01135503
"gene_071","ASV015","T03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",75,0.01415361
"gene_071","ASV015","T04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",55,0.01069623
"gene_071","ASV015","T05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",60,0.01103144
"gene_071","ASV015","T06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",76,0.01395776
"gene_071","ASV015","M01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",54,0.0083682
"gene_071","ASV015","M02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",60,0.00890736
"gene_071","ASV015","M03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",76,0.01143889
"gene_071","ASV015","M04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",74,0.01116813
"gene_071","ASV015","M05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",42,0.00635978
"gene_071","ASV015","M06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",80,0.01244942
"gene_071","ASV015","S01","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",53,0.0071525
"gene_071","ASV015","S02","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",82,0.01079516
"gene_071","ASV015","S03","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",82,0.01094793
"gene_071","ASV015","S04","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",79,0.01024378
"gene_071","ASV015","S05","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",44,0.00582011
"gene_071","ASV015","S06","NitrogenCycle","Nitrogen cycling","Nitrification and denitrification","K00370",49,0.00660022
"gene_072","ASV024","C01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",86,0.01567627
"gene_072","ASV024","C02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",75,0.01387861
"gene_072","ASV024","C03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",61,0.01127333
"gene_072","ASV024","C04","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",71,0.01308032
"gene_072","ASV024","C05","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",80,0.01497847
"gene_072","ASV024","C06","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",62,0.01207635
"gene_072","ASV024","T01","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",50,0.00926441
"gene_072","ASV024","T02","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",52,0.00984103
"gene_072","ASV024","T03","CarbonCycle","Carbon cycling","Organic carbon degradation","K01190",45,0.00849217
